date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"May 11, 2019",Georgia,Americus,Norman Cole St and Bessie Mays Cir,0,1,http://www.gunviolencearchive.org/incident/1397370,https://www.americustimesrecorder.com/2019/05/15/americus-police-department-investigates-shooting/
"May 11, 2019",New Mexico,Albuquerque,1400 block of Dorothy St NE,0,1,http://www.gunviolencearchive.org/incident/1392963,https://www.abqjournal.com/1314418/apd-man-shot-critically-injured-in-ne-albuquerque-2.html
"May 11, 2019",Connecticut,New Haven,255 Goffe St,0,0,http://www.gunviolencearchive.org/incident/1434809,https://www.newhavenindependent.org/index.php/archives/entry/gun_arrests/
"May 11, 2019",Missouri,Saint Louis,11185 Oak Pkwy Ln,0,1,http://www.gunviolencearchive.org/incident/1392971,https://www.kmov.com/news/victim-shot-by-acquaintance-near-oak-park-apartments-in-north/article_101a35a6-7431-11e9-8850-cbfc45017646.html
"May 11, 2019",Missouri,Saint Louis,N Garrison Ave and Natural Bridge Ave,0,1,http://www.gunviolencearchive.org/incident/1392974,https://www.kmov.com/news/year-old-shot-in-the-leg-in-north-city/article_37781b1e-741c-11e9-b260-0f15563b0b59.html
"May 11, 2019",Texas,Woodsboro,Burton St,0,1,http://www.gunviolencearchive.org/incident/1396495,https://www.crossroadstoday.com/news/local-news/teen-hospitalized-after-accidental-shooting-in-woodsboro/1077983780
"May 11, 2019",Missouri,Springfield,3000 block of W Lynn St,0,0,http://www.gunviolencearchive.org/incident/1394532,https://www.ky3.com/content/news/Mother-seeking-answers-after-home-hit-in-drive-by-shooting-509834031.html
"May 11, 2019",Arizona,Parks,N Parks Rd and E Aspen Dr,1,0,http://www.gunviolencearchive.org/incident/1392563,https://azdailysun.com/news/officer-involved-shooting-south-of-parks-leaves-man-dead/article_50e6bfc8-5959-58f4-b70f-0bb3bad8e2a7.html#tracking-source=home-the-latest
"May 11, 2019",Kentucky,Bowling Green,330 E Main Ave,0,0,http://www.gunviolencearchive.org/incident/1396517,https://www.wbko.com/content/news/Witness-recalls-woman-with-gun-outside-Bowling-Green-bar-509920541.html
"May 11, 2019",Georgia,Newnan,N/A,0,0,http://www.gunviolencearchive.org/incident/1397416,http://times-herald.com/news/2019/05/arrest-log-may-8-14
"May 14, 2019",Massachusetts,Chicopee,40 Abbey St,0,0,http://www.gunviolencearchive.org/incident/1396478,https://www.wwlp.com/news/crime/three-suspects-arrested-in-springfield-cop-shooting/2004011207
"May 14, 2019",North Carolina,Durham,Lee St and N Alston Ave,0,1,http://www.gunviolencearchive.org/incident/1396507,https://abc11.com/man-shot-in-forehead-while-driving-in-durham-police-say/5300781/
"May 14, 2019",Massachusetts,Methuen,Sawyer St,0,0,http://www.gunviolencearchive.org/incident/1398404,https://www.eagletribune.com/news/merrimack_valley/police-seize-gun-charge-in-methuen-drug-probe/article_33ab118d-983e-5594-831b-883a7ba2017d.html
"May 14, 2019",Mississippi,Jackson,3100 block of Robinson Rd,0,1,http://www.gunviolencearchive.org/incident/1396525,https://www.wlbt.com/2019/05/14/jackson-man-taken-hospital-after-shooting-involving-two-vehicles/
"May 14, 2019",New Mexico,Tucumcari,800 block of N 2nd St,0,0,http://www.gunviolencearchive.org/incident/1401687,https://abc7amarillo.com/news/local/suspects-who-allegedly-shot-at-authorities-after-chase-through-tucumcari-charged
"May 14, 2019",Nevada,North Las Vegas,4900 block of Harold St,1,0,http://www.gunviolencearchive.org/incident/1395477,https://www.reviewjournal.com/crime/shootings/son-arrested-in-fatal-shooting-of-north-las-vegas-father-1676172/
"May 14, 2019",Massachusetts,Brockton,221 Belmont Ave,0,0,http://www.gunviolencearchive.org/incident/1395479,https://www.enterprisenews.com/news/20190514/gunshot-fired-west-of-downtown-brockton
"May 14, 2019",Connecticut,Torrington,211 High St,0,0,http://www.gunviolencearchive.org/incident/1397133,https://www.registercitizen.com/news/article/Torrington-police-Felons-had-guns-cocaine-13852231.php
"May 14, 2019",Georgia,Lagrange,1400 block of Davis Rd,0,0,http://www.gunviolencearchive.org/incident/1397473,https://www.11alive.com/article/news/local/guns-cocaine-meth-found-during-search-of-lagrange-home/85-b62159e5-70f0-4b33-a00e-f6ddbd70e6ba
"May 14, 2019",Texas,Fort Worth,102 Goldstein Gate Dr,1,1,http://www.gunviolencearchive.org/incident/1396387,https://www.star-telegram.com/news/local/community/fort-worth/article231180458.html
"May 14, 2019",New Jersey,Kearny,1200 Harrison Ave,0,0,http://www.gunviolencearchive.org/incident/1394824,https://www.rlsmedia.com/article/update-armed-postal-employee-arrested-kearny-post-office-standoff
"May 14, 2019",Washington,Seattle,4th Ave N and Mercer St,0,1,http://www.gunviolencearchive.org/incident/1395066,https://q13fox.com/2019/05/15/man-who-shot-uber-driver-in-seattle-had-7-8-shots-of-tequila-before-accidentally-firing-gun/
"May 14, 2019",Oregon,Salem,500 block of Highland Ave NE,0,1,http://www.gunviolencearchive.org/incident/1396538,https://www.statesmanjournal.com/story/news/2019/05/14/major-police-activity-salem-near-highland-elementary-school/3675949002/
"May 14, 2019",Virginia,Petersburg,1400 block of Baylors Ln,0,0,http://www.gunviolencearchive.org/incident/1396340,https://wtvr.com/2019/05/15/2-arrested-after-cocaine-guns-seized-in-petersburg-drug-raid/
"May 14, 2019",Oregon,Medford,Prune St and Benson St,0,1,http://www.gunviolencearchive.org/incident/1399192,https://mailtribune.com/news/crime-courts-emergencies/stolen-gun-used-in-medford-shooting-the-next-morning
"May 14, 2019",Tennessee,Nashville,Hayes St and Louise Ave,0,0,http://www.gunviolencearchive.org/incident/1395977,https://www.tennessean.com/story/news/2019/05/15/yo-gotti-nashville-shooting-tour-bus-shot-after-nashville-concert/3679321002/
"May 14, 2019",Colorado,Westminster,7155 Sheridan Blvd,0,1,http://www.gunviolencearchive.org/incident/1395493,https://www.denverpost.com/2019/05/14/westminster-walmart-shooting/
"May 14, 2019",Texas,Corpus Christi,900 block of Retama Ave,1,0,http://www.gunviolencearchive.org/incident/1414500,https://kristv.com/news/2019/06/04/ingleside-homicide-suspect-arrested-in-corpus-christi/?fbclid=IwAR0P9wXrd-YLMql5Kdc7P4Cfu3axtyv9UBcO_Z1PCoRqtmZix9zMPauqLcE
"May 14, 2019",South Carolina,Loris,Log Cabin Rd,0,1,http://www.gunviolencearchive.org/incident/1395264,https://www.wmbfnews.com/2019/05/16/report-year-old-man-shot-taken-hospital-after-shooting-loris-area/
"May 14, 2019",Mississippi,Meridian,34th Ave,1,0,http://www.gunviolencearchive.org/incident/1398519,https://www.wtok.com/content/news/Authorities-search-for-double-homicide-suspect-511912932.html
"May 14, 2019",Washington,Tacoma (Fife),N/A,0,0,http://www.gunviolencearchive.org/incident/1397481,https://q13fox.com/2019/05/16/1300-oxycodone-pills-handguns-seized-during-fife-arrest/
"May 14, 2019",Alaska,Willow,N/A,0,0,http://www.gunviolencearchive.org/incident/1426508,https://dps.alaska.gov/dailydispatch/Home/DisplayIncident?incidentNumber=AK19038844
"May 14, 2019",New Jersey,Trenton,Esher St,0,0,http://www.gunviolencearchive.org/incident/1395516,https://www.trentonian.com/news/robberies-and-more-robberies-lead-trentonian-blotter-for-may/article_7b85e9de-7698-11e9-bfcc-6bbe6adcff2d.html
"May 14, 2019",New Jersey,Newark,100 block of Pine Grove Terrace,0,0,http://www.gunviolencearchive.org/incident/1395520,https://www.rlsmedia.com/article/vehicle-struck-bullets-newark-west-ward-shots-fired-incident
"May 14, 2019",Pennsylvania,Philadelphia,2000 block of S Mildred St,0,1,http://www.gunviolencearchive.org/incident/1395522,https://philadelphia.cbslocal.com/2019/05/14/22-year-old-man-shot-seven-times-south-philadelphia/
"May 2, 2019",Texas,Killeen,5600 block of Graphite Dr,0,0,http://www.gunviolencearchive.org/incident/1392297,http://kdhnews.com/news/killeen-man-arrested-arraigned-after-threat-with-deadly-weapon/article_b96d2818-729f-11e9-9dd1-97d97b86c127.html
"May 2, 2019",Georgia,Mount Airy,Jess Kinney Rd,0,0,http://www.gunviolencearchive.org/incident/1388812,https://www.wsbtv.com/news/local/5-pounds-of-pot-32k-in-cash-3-guns-confiscated-in-drug-bust/946763982?fbclid=IwAR3ml0h0t__jSbklgxOVsJm697MuyqwfvRO1zFxSvPQPfSvV_5-GZhYdmes
"May 2, 2019",Wisconsin,Milwaukee,N 30th St and W Brown St,0,1,http://www.gunviolencearchive.org/incident/1386876,https://fox6now.com/2019/05/03/police-man-shows-up-at-hospital-with-gunshot-wound-says-he-was-shot-while-driving/
"May 2, 2019",California,Oxnard,3500 block of Schooner Walk,0,0,http://www.gunviolencearchive.org/incident/1386889,https://www.vcstar.com/story/news/local/communities/oxnard/2019/05/03/oxnard-man-arrested-suspicion-firearm-narcotics-violations/1097121001/
"May 2, 2019",California,Stockton,Cherbourg Way and Pyrenees Ave,0,0,http://www.gunviolencearchive.org/incident/1386896,https://www.recordnet.com/news/20190503/2-arrested-in-stockton-after-gun-found-during-parole-search
"May 2, 2019",Wisconsin,Eau Claire,1032 Oxford Ave,0,0,http://www.gunviolencearchive.org/incident/1390636,https://www.leadertelegram.com/news/front-page/intoxicated-man-facing-weapons-drug-charges/article_ca6e852b-7b79-5b2c-9dc5-22c5f71d67ae.html
"May 2, 2019",Maine,Skowhegan,East St,0,0,http://www.gunviolencearchive.org/incident/1386217,https://www.centralmaine.com/2019/05/03/morning-sentinel-may-3-police-log-5/
"May 2, 2019",Mississippi,Moss Point,4130 Main St,0,0,http://www.gunviolencearchive.org/incident/1386071,https://www.wlox.com/2019/07/25/suspect-moss-point-shooting-arrested-after-trying-hide-attic/?fbclid=IwAR2v9xrZaPGyur_xtlZC7kFobzPOpTnraS4s68v1BmaohXgrV-BWHHHUIi8
"May 2, 2019",Washington,Seattle,17th Ave E and E Mercer St,0,1,http://www.gunviolencearchive.org/incident/1385488,https://spdblotter.seattle.gov/2019/05/02/east-precinct-officers-respond-to-two-shooting-incidents-overnight/
"May 2, 2019",Washington,Seattle,Rainier Ave S and S Charles St,0,1,http://www.gunviolencearchive.org/incident/1385490,https://spdblotter.seattle.gov/2019/05/02/east-precinct-officers-respond-to-two-shooting-incidents-overnight/
"May 2, 2019",Texas,Pasadena,Sycamore Ave and Preston Rd,0,1,http://www.gunviolencearchive.org/incident/1385492,https://www.khou.com/article/news/crime/man-taken-to-hospital-by-life-flight-after-shooting-at-pasadena-apartment-complex/285-ff0137c4-6d57-42d9-847d-47852c13d41b
"May 2, 2019",Massachusetts,Plymouth,Samoset St,0,0,http://www.gunviolencearchive.org/incident/1385500,https://whdh.com/news/3-facing-drug-weapons-charges-following-traffic-stop-in-plymouth/
"May 2, 2019",Nevada,Las Vegas,6300 W Lake Mead Blvd,0,1,http://www.gunviolencearchive.org/incident/1385507,https://www.reviewjournal.com/crime/shootings/man-wounded-in-shooting-at-central-las-vegas-apartments-1654564/
"May 2, 2019",Texas,Houston,5000 block of Lyons St,0,1,http://www.gunviolencearchive.org/incident/1385513,https://www.chron.com/news/houston-texas/houston/article/Police-searching-for-armed-shooting-suspect-in-13813922.php
"May 2, 2019",Wisconsin,East Troy,Mallard Way,0,0,http://www.gunviolencearchive.org/incident/1385524,https://www.cbs58.com/news/east-troy-police-investigating-drive-by-shooting-in-subdivision
"May 2, 2019",Texas,Harker Heights,600 block of Mustang Trail,0,0,http://www.gunviolencearchive.org/incident/1386014,https://www.kwtx.com/content/news/Local-teen-indicted-after-cars-home-sprayed-with-gunfire-512536831.html
"May 2, 2019",Wisconsin,Madison,5000 block of Milwaukee St,0,0,http://www.gunviolencearchive.org/incident/1386235,https://www.channel3000.com/news/crime/madison-police-investigate-after-multiple-gunshots-damage-east-side-residence/1074827936
"May 2, 2019",Texas,Mesquite,1765 N Town E Blvd,0,1,http://www.gunviolencearchive.org/incident/1387679,https://starlocalmedia.com/mesquitenews/news/shooting-near-mesquite-restaurant/article_158e2098-6eb3-11e9-947b-03651b733c82.html
"May 2, 2019",Connecticut,New Haven,Elm St,0,0,http://www.gunviolencearchive.org/incident/1389952,https://www.nhregister.com/news/article/Police-Blotter-Man-charged-with-eight-counts-of-13826241.php
"May 2, 2019",Connecticut,New Haven,Dixwell Ave,0,0,http://www.gunviolencearchive.org/incident/1389954,https://www.nhregister.com/news/article/Police-Blotter-Man-charged-with-eight-counts-of-13826241.php
"May 2, 2019",Oregon,Portland,1800 block of SE Umatilla St,0,1,http://www.gunviolencearchive.org/incident/1385573,https://www.portlandoregon.gov/police/news/read.cfm?id=219935
"May 10, 2019",Pennsylvania,Langhorne,300 block of S Bellevue Ave,1,0,http://www.gunviolencearchive.org/incident/1391932,https://philadelphia.cbslocal.com/2019/05/11/police-identify-victim-langhorne-death/
"May 10, 2019",Washington,Seattle,23rd Ave and E Union St,1,2,http://www.gunviolencearchive.org/incident/1392024,https://www.kiro7.com/news/local/developing-seattle-police-respond-to-possible-shooting/948345719
"May 10, 2019",Texas,Fort Worth,4000 block of Avenue G,0,1,http://www.gunviolencearchive.org/incident/1392277,https://www.star-telegram.com/news/local/crime/article230291804.html?fbclid=IwAR00KMsa-v8Au_C2X-c607u5bcHig5y0g11Gu7oLdZ6BABaN6_EYwnVwHj4
"May 10, 2019",Alabama,Montgomery,800 block of Barnes St,1,0,http://www.gunviolencearchive.org/incident/1392597,https://www.alabamanews.net/2019/05/11/montgomery-shooting-victim-dies-while-suspect-dies-after-wreck/
"May 10, 2019",Arizona,Tucson,2450 E Grant Rd,0,3,http://www.gunviolencearchive.org/incident/1392959,https://www.azcentral.com/story/news/local/arizona-breaking/2019/05/11/drive-by-shooting-tucson-circle-k-injures-bystanders-grant-road-forbes-boulevard/1177677001/
"May 10, 2019",Pennsylvania,Allentown,700 block of Washington St,0,1,http://www.gunviolencearchive.org/incident/1391948,https://www.mcall.com/news/police/mc-nws-allentown-woman-shot-in-face-20190510-56ax2u2go5b2dae7qmz4nnsx4a-story.html
"May 10, 2019",South Carolina,Pageland,North Arant Street,2,0,http://www.gunviolencearchive.org/incident/1392531,https://www.wbtv.com/2019/05/11/two-dead-following-shooting-chesterfield-county/
"May 10, 2019",Colorado,Denver,2300 Welton St,1,0,http://www.gunviolencearchive.org/incident/1392347,https://www.denverpost.com/2019/05/15/denver-homicide-shooting-hospital-autopsy/
"May 10, 2019",Colorado,New Raymer (Raymer),CO 52,0,0,http://www.gunviolencearchive.org/incident/1394569,https://www.greeleytribune.com/news/weld-county-deputies-arrest-57-year-old-woman-after-responding-to-speculation-that-weapon-was-fired/
"May 10, 2019",North Carolina,Old Fort,Paradise Ln,0,0,http://www.gunviolencearchive.org/incident/1401067,https://www.foxcarolina.com/investigations/deputies-suspects-that-stole-guns-and-coins-from-old-fort/article_c5b2e254-7bfd-11e9-945b-7328f10b09e1.html
"May 10, 2019",New York,Buffalo,Burgard Pl and Genesee St,0,2,http://www.gunviolencearchive.org/incident/1392266,https://buffalonews.com/2019/05/10/police-investigate-double-shooting-at-burgard-and-genesee-streets/
"May 10, 2019",Arizona,Tucson,6200 S Campbell Ave,0,1,http://www.gunviolencearchive.org/incident/1391969,https://kvoa.com/news/local-news/2019/05/10/tpd-respond-to-shooting-near-campbell-bilby/
"May 10, 2019",Pennsylvania,Bloomsburg,Honeysuckle Ct,0,0,http://www.gunviolencearchive.org/incident/1392002,https://www.pahomepage.com/news/bloomsburg-univ-open-after-shots-fired-overnight/1994121313
"May 10, 2019",Tennessee,Nashville,32nd Ave N,0,1,http://www.gunviolencearchive.org/incident/1392017,https://www.wsmv.com/news/police-man-recovering-after-shot-five-times-on-nd-avenue/article_8dafe9ec-7310-11e9-91aa-0fd6c15504ea.html
"May 10, 2019",Tennessee,Memphis,Ashview Cove,0,0,http://www.gunviolencearchive.org/incident/1392029,https://www.wmcactionnews5.com/2019/05/10/man-charged-connection-multiple-carjackings-home-invasion/
"May 10, 2019",California,Bakersfield,300 block of South King St,0,2,http://www.gunviolencearchive.org/incident/1392578,https://www.kget.com/news/local-news/shotspotter-call-leads-officers-to-2-people-wounded-in-south-king-street-shooting/1996093278
"May 10, 2019",Alabama,Hartselle,Bethel Cir,0,1,http://www.gunviolencearchive.org/incident/1395091,https://www.decaturdaily.com/news/morgan_county/hartselle/one-injured-in-shooting-near-hartselle/article_2a5ad4ba-7b8b-57bf-bc05-ac99de4488ae.html
"May 10, 2019",Kentucky,Hopkinsville,N/A,0,0,http://www.gunviolencearchive.org/incident/1417114,https://www.surfky.com/index.php/christian/christian-county-news/140675-hopkinsville-man-charged-with-shooting-dog-in-face?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+surfkynews+%28SurfKY+News+%28surfky.com%29%29
"May 10, 2019",Louisiana,Schriever,Al Joseph Ln,0,0,http://www.gunviolencearchive.org/incident/1394035,https://www.houmatoday.com/news/20190513/sheriff-child-narrowly-escapes-injury-during-shooting
"May 10, 2019",Florida,Fairfield,Fairfield Dr,0,0,http://www.gunviolencearchive.org/incident/1392072,https://weartv.com/news/local/breaking-gunshots-fired-on-fairfield-drive-in-pensacola
"May 10, 2019",Florida,Miami,I-95 and NW 125th St,0,3,http://www.gunviolencearchive.org/incident/1392091,https://wsvn.com/news/local/tmz-rappers-team-targeted-in-north-miami-party-bus-shooting-3-injured/
"May 10, 2019",Arizona,Wittmann,N/A,0,0,http://www.gunviolencearchive.org/incident/1473819,https://yourvalley.net/yourvalley/first-responders/two-suspects-hurt-in-fbi-involved-shooting-in-el-mirage/
"May 10, 2019",Ohio,Cleves,Laurelwood Dr,0,0,http://www.gunviolencearchive.org/incident/1392111,https://www.fox19.com/2019/05/10/lbs-marijuana-hundreds-thc-products-recovered-during-hamilton-county-arrest/
"May 10, 2019",Ohio,Cincinnati,100 block of E McMicken Ave,0,1,http://www.gunviolencearchive.org/incident/1392100,https://local12.com/news/local/police-shooting-in-over-the-rhine-store-may-have-been-accidental
"May 10, 2019",Arkansas,Paragould,500 block of N 4th St,0,1,http://www.gunviolencearchive.org/incident/1393933,https://www.kait8.com/2019/05/11/paragould-police-investigate-shooting-that-injured-one-person/
"May 13, 2019",Michigan,Detroit,N/A,0,0,http://www.gunviolencearchive.org/incident/1398211,https://www.detroitnews.com/story/news/local/wayne-county/2019/05/16/pair-charged-carjacking-and-armed-robbery-spree/3694050002/?fbclid=IwAR3eyijFIvbiTWaudlNv1BK-ucEqRVa2EpZprUa-SmIOeobZ6EzoOEWlhM0
"May 13, 2019",Michigan,Clinton Township,Lipke St,0,2,http://www.gunviolencearchive.org/incident/1394478,https://www.detroitnews.com/story/news/local/macomb-county/2019/05/13/man-woman-shot-while-tussling-over-gun-clinton-twp/1190190001/?fbclid=IwAR2d4SkDyIix1VVlXhlC5GsnYoyhhECxdf2qGVtXVqPFipxThF1YHOrfz1E
"May 13, 2019",Michigan,Detroit,Guilford St,1,2,http://www.gunviolencearchive.org/incident/1398243,https://www.wxyz.com/news/region/detroit/black-chrysler-300-may-link-murders-of-two-women-killed-a-day-apart
"May 1, 2019",Michigan,Bloomfield Hills (Bloomfield Township),700 block of Robinhood Cir,0,0,http://www.gunviolencearchive.org/incident/1390570,https://www.theoaklandpress.com/news/copscourts/woman-charged-with-felonious-assault-after-allegedly-pointing-a-gun/article_de73aa8c-70ca-11e9-83b7-636d7dbbdc63.html
"May 1, 2019",North Carolina,Charlotte,9915 University Village Blvd,1,2,http://www.gunviolencearchive.org/incident/1385336,https://www.wcnc.com/article/news/crime/arrest-made-in-the-murder-of-man-killed-near-uncc-campus/275-37ec2ebf-2baa-47df-931b-23d8d2a50bb5
"May 1, 2019",Texas,El Paso,1400 block of St Johns Dr,0,1,http://www.gunviolencearchive.org/incident/1386859,https://kfoxtv.com/news/local/one-person-severely-injured-after-shooting-in-central-el-paso
"May 1, 2019",Utah,Saratoga Springs,N/A,0,0,http://www.gunviolencearchive.org/incident/1385478,https://www.abc4.com/news/utah-county-man-accused-of-choking-pregnant-wife-carrying-a-loaded-gun-and-threatening-police/1972941616?fbclid=IwAR3dauBZccxuhnFHsj-2IyBR3u2YhGkFlo3ErQGMPoycw6paq5Hmn5Pv2zM
"May 1, 2019",Michigan,Adrian,624 Ormsby St,1,0,http://www.gunviolencearchive.org/incident/1384649,https://www.lenconnect.com/news/20190502/police-barricaded-gunman-standoff-ends-in-suicide
