date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"September 2, 2014",Colorado,Colorado Springs,7770 Milton E Proby Pkwy,0,0,http://www.gunviolencearchive.org/incident/192478,http://blog.tsa.gov/2014/09/tsa-week-in-review-35-loaded-firearms.html
"September 2, 2014",Oklahoma,Tulsa,300 block of North 25th West Avenue,1,0,http://www.gunviolencearchive.org/incident/185021,http://www.newson6.com/story/26423710/tulsa-police-shoot-kill-man-holding-eight-inch-knife
"September 2, 2014",New Jersey,Jersey City,Martin Luther King Drive,0,1,http://www.gunviolencearchive.org/incident/185597,http://www.nj.com/hudson/index.ssf/2014/09/jersey_city_teen_shot_in_buttocks.html#incart_river
"September 2, 2014",New York,Cheektowaga,Loxley Road,0,0,http://www.gunviolencearchive.org/incident/186330,http://wivb.com/2014/09/02/officers-find-six-pounds-of-marijuana-loaded-gun-in-home/
"September 2, 2014",Maine,Rumford,Route 2 and Andover Street,0,0,http://www.gunviolencearchive.org/incident/184753,http://www.wcsh6.com/story/news/local/2014/09/02/rumford-incident-ends/14952543/
"September 2, 2014",California,Oakland,300 Hunter Avenue,0,0,http://www.gunviolencearchive.org/incident/215887,https://data.oaklandnet.com/Public-Safety/CrimeWatch-Maps-Past-90-Days/ym6k-rx7a
"September 2, 2014",Virginia,Richmond,1800 block of N. 22nd Street,1,0,http://www.gunviolencearchive.org/incident/185214,http://www.wric.com/story/26431510/richmond-police-investigating-possible-shooting
"September 2, 2014",New York,Crown Point,Main Street,0,0,http://www.gunviolencearchive.org/incident/186322,http://poststar.com/news/blotter/police-man-pointed-shotgun-at-another/article_fe2a03dc-3419-11e4-a54c-001a4bcf887a.html
"September 2, 2014",Virginia,Richmond,Admiral Gravely Boulevard,0,1,http://www.gunviolencearchive.org/incident/184690,http://www.walb.com/story/26424072/2-shot-overnight-in-randolph-neighborhood
"September 2, 2014",California,Oakland,1400 74th Avenue,0,0,http://www.gunviolencearchive.org/incident/215866,https://data.oaklandnet.com/Public-Safety/CrimeWatch-Maps-Past-90-Days/ym6k-rx7a
"September 2, 2014",Illinois,Chicago,2900 block of North Lincoln Avenue,0,0,http://www.gunviolencearchive.org/incident/185202,https://www.dnainfo.com/chicago/20140903/lakeview/woman-robbed-at-gunpoint-lakeview-along-lincoln-avenue-police-say
"September 2, 2014",New York,Manhattan,10th Ave. and W. 25th St.,0,1,http://www.gunviolencearchive.org/incident/186299,http://www.nydailynews.com/blogs/theshack/man-wounded-gunfire-chelsea-blog-entry-1.1924495
"September 2, 2014",Illinois,Chicago,8700 block of South Escanaba Avenue,0,1,http://www.gunviolencearchive.org/incident/184682,https://www.dnainfo.com/chicago/20140902/chicago/three-dead-29-wounded-over-labor-day-weekend
"September 2, 2014",California,Oakland,1700 24th Avenue,0,0,http://www.gunviolencearchive.org/incident/215860,https://data.oaklandnet.com/Public-Safety/CrimeWatch-Maps-Past-90-Days/ym6k-rx7a
"September 2, 2014",Mississippi,Jackson,3622 Medgar Evers Boulevard,2,3,http://www.gunviolencearchive.org/incident/185196,http://www.msnewsnow.com/story/26440097/three-weapons-used-in-fatal-sports-bar-shooting
"September 2, 2014",Georgia,Warner Robins,200 block of Peachtree Circle,0,0,http://www.gunviolencearchive.org/incident/186196,http://www.macon.com/2014/09/05/3288373_man-tied-up-with-duct-tape-when.html
"September 2, 2014",Ohio,Cleveland,East 140th Street,1,0,http://www.gunviolencearchive.org/incident/184413,http://fox8.com/2014/09/03/name-of-man-killed-in-officer-involved-shooting-released/
"September 2, 2014",Utah,Salt Lake City,776 N Terminal Dr,0,0,http://www.gunviolencearchive.org/incident/192480,http://blog.tsa.gov/2014/09/tsa-week-in-review-35-loaded-firearms.html
"September 2, 2014",Oklahoma,Lawton,7th Street and Arbuckle Avenue,0,0,http://www.gunviolencearchive.org/incident/185027,http://www.kswo.com/story/26430081/search-warrant-uncovers-drugs-and-guns
"September 2, 2014",Missouri,Saint Louis,10 N. Tucker Boulevard,0,0,http://www.gunviolencearchive.org/incident/185627,http://www.kmov.com/news/crime/Police-Man-caught-bringing-in-loaded-gun-into-courthouse-273865371.html
"September 2, 2014",Ohio,Dayton,700 block of Osmond,0,0,http://www.gunviolencearchive.org/incident/184400,http://www.whio.com/news/news/crime-law/1-wounded-shooting-osmond-avenue-dayton/nhDRk/
"September 2, 2014",California,Ontario,2900 E. Airport Drive,0,0,http://www.gunviolencearchive.org/incident/192479,http://blog.tsa.gov/2014/09/tsa-week-in-review-35-loaded-firearms.html
